NUMR_ECHN_UNIQ,NUMR_ECHN_ROCH_GEOLG,NUMR_AFLR_GEOFC,IDNT_CORPS_GEOLG,NUMR_AFLR_GEOLG,DATE_OBSR,CODE_TYPE_ROCH,ESTN,NORD,FUS,NUMR_FEUILT_SNRC,VAL_DENSI,COM_MESUR_DENSI,VAL_SUSCE_MAGNE,NB_MESUR_SUSCE,CODE_MESR_STAT_SUSCE,COM_MESUR_SUSCE,URL_AFLR_GEOFC,URL_ECHN_ROCH,Coord_X,Coord_Y
,,437044,A,6078,20190730,,476174,6833549,18,35G11,3.08,,0.7006,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437044,,-75.449519,61.6345230000001
,,437044,B,6078,20190730,,476174,6833549,18,35G11,2.91,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437044,,-75.449519,61.6345230000001
,,437045,A,6079,20190730,,476656,6833310,18,35G11,2.99,,3.4183,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437045,,-75.440395,61.6324070000001
,,437046,A,6080,20190730,,477242,6833124,18,35G11,3,,0.6326,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437046,,-75.429317,61.630773
2019077746,19SM6081-A1,437047,A,6081,20190730,V,477543,6833032,18,35G11,2.88,,0.3395,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437047,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019077746,-75.423628,61.629965
,,437048,A,6082,20190730,,477904,6832675,18,35G11,3.11,,0.5461,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437048,,-75.416775,61.6267810000001
2019074860,19GM5057-A1,437452,A,5057,20190723,V3,489585,6824438,18,35G11,3.05,,0.679,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437452,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019074860,-75.195983,61.5533300000001
2019074996,19GM5058-A2,437453,A,5058,20190723,V3,489673,6824639,18,35G11,2.98,,0.652,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437453,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019074996,-75.194338,61.5551370000001
,,437455,A,5060,20190723,,489553,6824932,18,35G11,2.98,,0.6249,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437455,,-75.196613,61.5577640000001
,,437457,A,5062,20190723,,488732,6826031,18,35G11,3.06,,1.0528,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437457,,-75.2121309999999,61.5676070000001
2019077765,19GM5063-A1,437458,A,5063,20190723,I1C,488493,6826565,18,35G11,2.75,,0.2113,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437458,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019077765,-75.216664,61.572394
,,437459,A,5064,20190723,,487833,6827736,18,35G11,2.89,,1.2233,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437459,,-75.229169,61.582886
2019077710,19GM5065-A1,437460,A,5065,20190724,V2J,480185,6824266,18,35G11,2.92,,0.4553,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437460,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019077710,-75.372844,61.5514180000001
2019074872,19GM5067-A1,437462,A,5067,20190724,V,480485,6823556,18,35G11,2.91,,0.4741,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437462,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019074872,-75.3671239999999,61.54506
,,437463,A,5068,20190724,,480461,6823294,18,35G11,2.86,,0.4523,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437463,,-75.3675479999999,61.5427060000001
,,437464,A,5069,20190724,,480479,6823087,18,35G11,2.97,,0.5755,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437464,,-75.3671869999999,61.540849
2019070957,19GM5070-A1,437465,A,5070,20190724,V3B,480499,6822908,18,35G11,2.93,,0.691,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437465,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019070957,-75.366792,61.5392430000001
,,437467,A,5072,20190724,,480741,6821975,18,35G11,2.99,,0.7583,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437467,,-75.3621429999999,61.5308800000001
2019077837,19GM5073-A1,437468,A,5073,20190724,V3B,480813,6821723,18,35G11,2.94,,0.6367,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437468,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019077837,-75.360763,61.528621
,,437469,A,5074,20190724,,480806,6821317,18,35G11,2.88,,0.6152,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437469,,-75.360852,61.524976
,,437470,A,5075,20190724,,480913,6820733,18,35G11,3.08,,0.8919,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437470,,-75.35878,61.5197390000001
,,437471,A,5076,20190724,,480892,6819768,18,35G11,2.94,,0.7687,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437471,,-75.359075,61.5110750000001
,,437472,A,5077,20190726,,474643,6824155,18,35G11,2.85,,0.3524,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437472,,-75.4771049999999,61.5500970000001
2019077717,19GM5077-B1,437472,B,5077,20190726,V2J,474643,6824155,18,35G11,2.84,,0.342,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437472,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019077717,-75.4771049999999,61.5500970000001
,,437473,A,5078,20190726,,474731,6823957,18,35G11,2.87,,0.424,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437473,,-75.475422,61.548325
,,437474,A,5079,20190726,,474548,6823553,18,35G11,2.85,,0.4325,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437474,,-75.478809,61.5446870000001
2019077843,19GM5080-A1,437475,A,5080,20190726,V3B,474558,6823334,18,35G11,2.92,,0.431,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437475,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019077843,-75.4785899999999,61.5427220000001
2019077715,19GM5081-A1,437476,A,5081,20190726,V1D,474565,6822989,18,35G11,2.73,,0.2283,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437476,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019077715,-75.4784109999999,61.5396250000001
,,437477,A,5082,20190726,,474437,6822924,18,35G11,2.95,,0.6199,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437477,,-75.48081,61.5390330000001
,,437478,A,5083,20190726,,474455,6822694,18,35G11,2.95,,0.6693,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=437478,,-75.4804389999999,61.5369700000001
,,434679,A,148,20190703,,654150,5383685,18,32A10,2.8167,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434679,,-72.9096299999999,48.5872650000001
,,434680,A,149,20190703,,654232,5383010,18,32A10,2.8529,,3.3567,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434680,,-72.9087699999999,48.581177
,,434684,A,5129,20190703,,649516,5390316,18,32A10,3.0103,,0.62,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434684,,-72.970039,48.6480050000001
,,434688,A,5133,20190703,,647760,5391184,18,32A10,2.8616,,13.5817,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434688,,-72.993555,48.6562260000001
,,434689,A,5134,20190703,,647795,5390648,18,32A10,2.7049,,11.175,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434689,,-72.9932709999999,48.651399
,,434691,A,5136,20190703,,649500,5392024,18,32A10,2.6977,,32.8333,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434691,,-72.969639,48.6633650000001
,,434692,A,5137,20190703,,650437,5392623,18,32A10,2.7006,,37.55,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434692,,-72.9567039999999,48.668525
,,434694,A,6158,20190703,,669849,5378842,18,32A10,2.6837,,22.7584,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434694,,-72.6988899999999,48.5396710000001
,,434695,A,6159,20190703,,670784,5378975,18,32A10,2.6837,,22.4833,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434695,,-72.686179,48.5406130000001
,,434696,A,6160,20190703,,671077,5379295,18,32A10,2.7439,,6.2233,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434696,,-72.682081,48.5434100000001
,,434697,A,6161,20190703,,671602,5379135,18,32A10,2.6611,,34.1167,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434697,,-72.67504,48.5418280000001
,,434698,A,6162,20190703,,673078,5379485,18,32A10,3.0427,,2.3483,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434698,,-72.654914,48.5445690000001
,,434701,A,6165,20190703,,670097,5376792,18,32A10,2.748,,42.2167,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434701,,-72.6963689999999,48.5211770000001
,,434702,A,6166,20190703,,670365,5376217,18,32A10,2.6667,,41.65,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434702,,-72.692978,48.5159350000001
,,434709,A,6173,20190703,,672589,5375100,18,32A10,2.6981,,24.8,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434709,,-72.663349,48.5052870000001
,,434710,A,6174,20190703,,672743,5375888,18,32A10,2.5532,,15.9333,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434710,,-72.66094,48.5123280000001
,,434711,A,9077,20190703,,668995,5385119,18,32A10,2.7818,,8.5783,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434711,,-72.7078999999999,48.596327
,,434720,A,9086,20190703,,670814,5384298,18,32A10,2.7148,,20.25,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434720,,-72.683587,48.5884530000001
,,434728,A,10004,20190704,,652694,5382286,18,32A10,2.6213,,0.2103,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434728,,-72.929875,48.575044
,,434728,B,10004,20190704,,652694,5382286,18,32A10,,,0.7894,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434728,,-72.929875,48.575044
,,434729,A,10005,20190704,,652083,5382382,18,32A10,2.696,,27.5667,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434729,,-72.938118,48.5760560000001
,,434732,A,8095,20190704,,652962,5384506,18,32A10,2.6494,,5.2833,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434732,,-72.925427,48.5949380000001
,,434732,B,8095,20190704,,652962,5384506,18,32A10,2.6392,,0.2267,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434732,,-72.925427,48.5949380000001
2019076479,19DJ8097-A1,434734,A,8097,20190704,M15,654719,5384003,18,32A10,2.8325,,0.3418,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434734,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2019076479,-72.901801,48.5899840000001
,,434735,A,8098,20190704,,655248,5382278,18,32A10,2.6419,,0.1053,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434735,,-72.895277,48.5743450000001
,,434737,A,8100,20190704,,656179,5378598,18,32A10,2.6495,,13.1,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434737,,-72.884045,48.54103
,,434738,A,8101,20190704,,655605,5378513,18,32A10,2.6688,,9.4917,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434738,,-72.891848,48.5404080000001
,,434739,A,8102,20190704,,655583,5379218,18,32A10,2.7056,,8.095,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434739,,-72.891882,48.546752
,,434741,A,8104,20190704,,651396,5385258,18,32A10,2.7832,,8.4717,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434741,,-72.946378,48.6020790000001
,,434742,A,5139,20190704,,647763,5392352,18,32A10,2.8814,,0.7647,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434742,,-72.993097,48.666727
,,434743,A,5140,20190704,,647330,5393074,18,32A10,2.6273,,19.99,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434743,,-72.9987169999999,48.67332
,,434745,A,5142,20190704,,647300,5393581,18,32A10,3.079,,16.8833,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434745,,-72.9989439999999,48.6778860000001
,,434747,A,5144,20190704,,648789,5393642,18,32A10,2.687,,49.35,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434747,,-72.978707,48.6780810000001
,,434747,B,5144,20190704,,648789,5393642,18,32A10,2.6585,,40.3167,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434747,,-72.978707,48.6780810000001
,,434748,A,5145,20190704,,648858,5393117,18,32A10,2.779,,45.2833,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434748,,-72.9779589999999,48.673345
,,434749,A,5146,20190704,,649225,5392644,18,32A10,2.8742,,33.3167,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434749,,-72.973148,48.669004
,,434750,A,5147,20190704,,649405,5392209,18,32A10,2.7515,,38.2167,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434750,,-72.970862,48.6650510000001
,,434751,A,5148,20190704,,647343,5389244,18,32A10,3.1018,,1.2383,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434751,,-72.999904,48.6388830000001
,,434755,B,10009,20190705,,661411,5384162,18,32A10,2.6716,,0.1848,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434755,,-72.811055,48.589724
,,434782,A,5156,20190705,,665077,5380796,18,32A10,2.7936,,48.4167,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434782,,-72.762714,48.5585110000001
,,434785,A,5159,20190705,,664681,5379167,18,32A10,2.676,,18.4,,M,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=434785,,-72.768721,48.5439710000001
